CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,State,State Name,FIPS State Code,FIPS Place Code,Latitude,Longitude,Population,Population (2010),10 Year Population Growth,Population Density,Migration Rate Since Previous Year,Mean Travel Time,Public Transit,Bicycle,Walkability,Public Transit+Bicycle+Walkability,Per Capita Income,Median Household Income,Poverty Rate,Median Property Value,Employed Population,Employment Rate,Median Gross Rent,Median Owner Cost With Mortgage,Median Owner Cost Without Mortgage,Owner-Occupied Housing Unit Rate,Median Age,Population 0-9,Population 10-19,Population 20-29,Population 30-39,Population 40-49,Population 50-59,Population 60-69,Population 70-79,Population Over 80,Population Under 18,Population 18-64,Population Over 65,Percent Under 18,Percent 18-64,Percent Over 65,Percent 0-9,Percent 10-19,Percent 20-29,Percent 30-39,Percent 40-49,Percent 50-59,Percent 60-69,Percent 70-79,Percent Over 80,Age Diversity Index,Percent Under 30,Percent 10-29,Percent 18-29,High School Or Higher,Bachelor Or Higher,Postgrad Degree,Population White,Population Black,Population Native,Population Asian,Population Islander,Population Other,Population Two+,Population Hispanic,Race Diversity Index,Total Crime Rate,Violent Crime Rate,Property Crime Rate,Number of Events,Number of Events per Capita,Live Event Music Rate (LMER)
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,Orlando,FL,Florida,12,53000,28.5421109,-81.3790304,287435,238300.0,49135.0,2599.8,19.34,28.08,1.46,0.78,1.48,3.72,34656.0,58819.0,15.99,260800.0,160624,0.5588185154904587,1196.0,1629.0,547.0,35.4,34.6,39936.0,27524.0,47307.0,59209.0,42818.0,26429.0,26277.0,11802.0,6133.0,63989.0,194711.0,28735.0,22.26,67.74,10.0,13.89,9.58,16.46,20.6,14.9,9.19,9.14,4.11,2.13,0.1391343002216523,39.93,26.04,17.669999999999998,91.69,40.94,13.11,106928.0,57945.0,828.0,9003.0,0.0,506.0,5879.0,106346.0,0.3173252193239785,4664.0,860.0,3803.0,2557,0.0088959242959277,0.0088959242959277
26980,"Iowa City, IA",Metropolitan Statistical Area,Iowa City,IA,Iowa,19,38595,41.6612561,-91.5299106,75149,67862.0,7287.0,2935.5,29.74,17.04,8.74,3.57,14.28,26.59,34479.0,50497.0,25.91,243500.0,42763,0.5690428349013293,967.0,1574.0,559.0,47.7,28.4,5546.0,10545.0,23841.0,8892.0,5947.0,8395.0,6232.0,3217.0,2534.0,9899.0,55715.0,9535.0,13.17,74.14,12.69,7.38,14.03,31.72,11.83,7.91,11.17,8.29,4.28,3.37,0.1683622857528409,53.13,45.75,39.96,97.08,62.15,32.0,56404.0,6157.0,184.0,5476.0,83.0,439.0,1851.0,4356.0,0.5824491486320994,1956.0,199.0,1757.0,664,0.0088357795845586,0.0088357795845586
22660,"Fort Collins, CO",Metropolitan Statistical Area,Fort Collins,CO,Colorado,8,27425,40.5508527,-105.0668085,170245,143986.0,26259.0,2977.2,26.59,21.21,1.99,4.62,3.8,10.41,38903.0,70474.0,15.48,428900.0,91600,0.5380481071397104,1346.0,1743.0,469.0,53.4,30.6,13694.0,24147.0,45497.0,23691.0,17359.0,16937.0,15655.0,8763.0,4502.0,27773.0,122777.0,19695.0,16.31,72.12,11.57,8.04,14.18,26.72,13.92,10.2,9.95,9.2,5.15,2.64,0.1494662102716287,48.94,40.9,32.629999999999995,97.96,57.51,23.57,136468.0,2170.0,1210.0,5090.0,252.0,488.0,6690.0,17877.0,0.6562449095621938,2390.0,217.0,2173.0,1472,0.0086463625950835,0.0086463625950835
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Minneapolis,MN,Minnesota,27,43000,44.9772995,-93.2654692,429605,382578.0,47027.0,7955.7,24.05,24.13,11.86,3.94,7.67,23.47,39617.0,65889.0,17.44,282200.0,249700,0.5812315964665216,1027.0,1714.0,643.0,47.2,32.2,55064.0,47021.0,92837.0,78358.0,49720.0,40927.0,38233.0,17804.0,9641.0,87098.0,298130.0,44377.0,20.27,69.4,10.33,12.82,10.95,21.61,18.24,11.57,9.53,8.9,4.14,2.24,0.1409842937537654,45.38,32.56,25.11,91.24,52.17,20.66,259441.0,81954.0,3616.0,20627.0,467.0,2036.0,19319.0,42145.0,0.4151386366495298,5713.0,1155.0,4558.0,3685,0.0085776469082063,0.0085776469082063
16820,"Charlottesville, VA",Metropolitan Statistical Area,Charlottesville,VA,Virginia,51,14968,38.029306,-78.4766781,47096,43475.0,3621.0,4597.1,28.74,16.96,7.23,3.01,13.5,23.74,38328.0,59471.0,24.09,299600.0,24865,0.5279641583149312,1142.0,1612.0,536.0,42.8,31.6,4253.0,5259.0,12547.0,7537.0,4995.0,5078.0,3794.0,2313.0,1320.0,7368.0,34402.0,5326.0,15.64,73.05,11.31,9.03,11.17,26.64,16.0,10.61,10.78,8.06,4.91,2.8,0.1497549885478994,46.84,37.81,31.200000000000003,91.13,54.94,28.46,30961.0,8793.0,102.0,3327.0,31.0,58.0,1235.0,2589.0,0.4757311456935537,2318.0,396.0,1922.0,401,0.0085145235264141,0.0085145235264141
42220,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,Petaluma,CA,California,6,56784,38.2325829,-122.636465,60767,57941.0,2826.0,4215.5,12.2,30.93,3.05,0.59,1.87,5.51,45455.0,91528.0,6.7,633900.0,31267,0.5145391413102506,1830.0,2531.0,638.0,65.9,41.7,6500.0,7881.0,6699.0,8002.0,8019.0,9043.0,7669.0,4689.0,2265.0,12782.0,37312.0,10673.0,21.03,61.4,17.56,10.7,12.97,11.02,13.17,13.2,14.88,12.62,7.72,3.73,0.1205715842289748,34.69,23.99,13.659999999999997,90.42,40.4,14.22,41357.0,646.0,72.0,2688.0,26.0,490.0,2183.0,13305.0,0.5145519492006191,1663.0,419.0,1243.0,514,0.0084585383514078,0.0084585383514078
29820,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,Las Vegas,NV,Nevada,32,40000,36.1672559,-115.148516,651297,583756.0,67541.0,4594.1,18.32,26.76,2.52,0.24,1.08,3.84,31292.0,58713.0,14.86,305900.0,299406,0.4597073224657875,1102.0,1496.0,439.0,52.7,36.8,84669.0,88420.0,86621.0,94491.0,79067.0,82203.0,71368.0,43985.0,20473.0,158764.0,395797.0,96736.0,24.38,60.77,14.85,13.0,13.58,13.3,14.51,12.14,12.62,10.96,6.75,3.14,0.1222907690539098,39.88,26.880000000000003,15.499999999999996,83.82,25.12,8.93,266899.0,75473.0,1864.0,44900.0,5214.0,2263.0,23459.0,231225.0,0.3135354792920182,2738.0,528.0,2211.0,5427,0.0083326040193644,0.0083326040193644
16700,"Charleston-North Charleston, SC",Metropolitan Statistical Area,Charleston,SC,South Carolina,45,13330,32.7876012,-79.9402728,143151,120083.0,23068.0,1294.8,21.93,24.19,1.35,1.4,5.69,8.440000000000001,45638.0,79359.0,12.18,363600.0,74011,0.5170135032238685,1257.0,1807.0,609.0,55.6,34.0,17100.0,15361.0,25621.0,27800.0,14732.0,14021.0,12432.0,10735.0,5349.0,27372.0,93558.0,22221.0,19.12,65.36,15.52,11.95,10.73,17.9,19.42,10.29,9.79,8.68,7.5,3.74,0.1302713826704922,40.58,28.63,21.46,95.63,56.43,20.58,96719.0,29198.0,100.0,2600.0,198.0,167.0,1897.0,4378.0,0.5595482669395623,2771.0,466.0,2305.0,1174,0.0082011302750242,0.0082011302750242
17460,"Cleveland-Elyria, OH",Metropolitan Statistical Area,Cleveland,OH,Ohio,39,16000,41.4996562,-81.6936813,380989,396815.0,-15826.0,4903.7,16.19,23.19,8.21,0.78,5.37,14.36,21782.0,32053.0,30.84,71100.0,163042,0.427944113872054,719.0,998.0,390.0,41.6,35.5,45194.0,47272.0,67066.0,50300.0,42789.0,47079.0,45848.0,20691.0,14750.0,82868.0,243962.0,54159.0,21.75,64.03,14.22,11.86,12.41,17.6,13.2,11.23,12.36,12.03,5.43,3.87,0.1246949216327976,41.870000000000005,30.01,20.120000000000005,81.99,18.56,7.27,122621.0,185726.0,1150.0,9287.0,80.0,741.0,13185.0,48199.0,0.3590353888697377,5727.0,1657.0,4071.0,3033,0.0079608597623553,0.0079608597623553
35300,"New Haven-Milford, CT",Metropolitan Statistical Area,New Haven,CT,Connecticut,9,52000,41.3082138,-72.9250518,130257,129779.0,478.0,6969.3,18.34,22.59,11.27,3.3,10.12,24.69,26641.0,41956.0,25.01,198200.0,60709,0.4660709213324427,1196.0,1927.0,896.0,28.0,32.0,13607.0,19197.0,27336.0,19547.0,16103.0,14869.0,10729.0,6545.0,2324.0,26430.0,89189.0,14638.0,20.29,68.47,11.24,10.45,14.74,20.99,15.01,12.36,11.42,8.24,5.02,1.78,0.137128767957928,46.17999999999999,35.73,25.89,85.28,32.44,16.97,35647.0,41749.0,0.0,6998.0,0.0,123.0,3934.0,41806.0,0.2844245851805916,4219.0,708.0,3511.0,1025,0.0078690588605602,0.0078690588605602
44500,"Stephenville, TX",Micropolitan Statistical Area,Stephenville,TX,Texas,48,70208,32.2191836,-98.2130634,20603,17123.0,3480.0,1733.3,27.82,14.65,0.0,0.0,4.25,4.25,24810.0,47161.0,22.66,141500.0,10255,0.4977430471290588,926.0,1289.0,519.0,43.6,24.6,2129.0,3535.0,6248.0,2058.0,1712.0,1921.0,1553.0,656.0,791.0,3850.0,14532.0,2221.0,18.69,70.53,10.78,10.33,17.16,30.33,9.99,8.31,9.32,7.54,3.18,3.84,0.1657862782039479,57.82,47.49,39.13,90.45,32.76,9.75,15131.0,703.0,30.0,225.0,27.0,0.0,166.0,4321.0,0.5846719607880269,1667.0,161.0,1506.0,162,0.0078629325826335,0.0078629325826335
38300,"Pittsburgh, PA",Metropolitan Statistical Area,Pittsburgh,PA,Pennsylvania,42,61000,40.4416941,-79.9900861,300281,305704.0,-5423.0,5422.6,22.43,25.6,17.32,1.58,11.22,30.12,37278.0,53799.0,19.1,149200.0,162664,0.5417059354404707,958.0,1178.0,464.0,47.2,33.3,25741.0,33293.0,68834.0,52391.0,25019.0,31595.0,32903.0,18112.0,12393.0,44215.0,210355.0,45711.0,14.72,70.05,15.22,8.57,11.09,22.92,17.45,8.33,10.52,10.96,6.03,4.13,0.1379873083684463,42.58,34.010000000000005,27.86,94.15,47.0,22.75,191181.0,70549.0,738.0,16983.0,0.0,851.0,8776.0,11203.0,0.4660087384860583,3595.0,579.0,3016.0,2320,0.0077260965562256,0.0077260965562256
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Pontiac,MI,Michigan,26,65440,42.6389216,-83.2910468,59955,59515.0,440.0,3015.0,21.5,22.53,0.92,0.15,2.41,3.4800000000000004,19076.0,33568.0,30.73,67100.0,24867,0.4147610708031023,815.0,1046.0,393.0,40.5,31.9,10025.0,7517.0,10941.0,7537.0,7887.0,6935.0,5148.0,2411.0,1554.0,16007.0,37953.0,5995.0,26.7,63.3,10.0,16.72,12.54,18.25,12.57,13.15,11.57,8.59,4.02,2.59,0.1331147430415246,47.51,30.79,20.81,80.05,13.21,4.35,14068.0,30099.0,258.0,1094.0,32.0,28.0,3016.0,11360.0,0.3458603376423968,3259.0,1414.0,1845.0,460,0.0076724209824034,0.0076724209824034
41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,San Francisco,CA,California,6,67000,37.7790262,-122.419906,881549,805235.0,76314.0,18795.2,14.49,34.7,36.31,3.84,12.9,53.05,75084.0,123859.0,9.49,1217500.0,539057,0.6114884141437401,1895.0,3647.0,704.0,37.6,38.2,70847.0,61447.0,147430.0,187750.0,117377.0,106082.0,92379.0,60074.0,38163.0,118246.0,621839.0,141464.0,13.41,70.54,16.05,8.04,6.97,16.72,21.3,13.31,12.03,10.48,6.81,4.33,0.1343533885555588,31.73,23.69,18.32,88.37,59.2,24.13,351010.0,46063.0,2465.0,304721.0,3548.0,3608.0,35825.0,134309.0,0.3056612561576238,4938.0,544.0,4394.0,6581,0.007465268521659,0.007465268521659
14700,"Branson, MO",Micropolitan Statistical Area,Branson,MO,Missouri,29,7966,36.6411357,-93.2175285,11416,10520.0,896.0,539.3,24.24,20.47,0.09,0.0,1.06,1.15,24285.0,46319.0,16.67,157500.0,5516,0.4831814996496146,857.0,1135.0,444.0,41.0,40.6,1382.0,1193.0,1773.0,1272.0,1168.0,1339.0,1221.0,1292.0,776.0,2213.0,6349.0,2854.0,19.39,55.61,25.0,12.11,10.45,15.53,11.14,10.23,11.73,10.7,11.32,6.8,0.1151275952386872,38.09,25.98,18.7,88.47,22.68,6.58,9087.0,477.0,52.0,347.0,12.0,16.0,74.0,1351.0,0.6503069977939377,8633.0,681.0,7952.0,85,0.0074456902592852,0.0074456902592852
42200,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,Santa Barbara,CA,California,6,69070,34.4221319,-119.7026673,91357,88410.0,2947.0,4684.4,24.88,16.57,3.29,4.31,3.87,11.47,52079.0,73974.0,9.7,1163900.0,51075,0.5590704598443469,1786.0,3193.0,762.0,40.7,37.6,7562.0,11021.0,16398.0,12847.0,11072.0,10670.0,8994.0,7936.0,4857.0,16181.0,57919.0,17257.0,17.71,63.4,18.89,8.28,12.06,17.95,14.06,12.12,11.68,9.84,8.69,5.32,0.1217821923045908,38.29,30.01,20.58,85.36,51.62,20.14,50834.0,1294.0,188.0,3437.0,13.0,100.0,1627.0,33883.0,0.4489190965379648,2810.0,424.0,2386.0,651,0.007125890736342,0.007125890736342
25540,"Hartford-East Hartford-Middletown, CT",Metropolitan Statistical Area,Hartford,CT,Connecticut,9,37000,41.764582,-72.6908547,122107,124775.0,-2668.0,7025.9,17.23,22.74,13.71,0.4,5.82,19.93,21842.0,36762.0,27.06,173500.0,51951,0.4254547241353894,985.0,1626.0,762.0,24.0,32.5,15191.0,19749.0,21443.0,17196.0,15547.0,13436.0,11179.0,5422.0,2944.0,29258.0,79712.0,13137.0,23.96,65.28,10.76,12.44,16.17,17.56,14.08,12.73,11.0,9.16,4.44,2.41,0.1315521767716757,46.17,33.730000000000004,22.21,73.99,14.84,6.34,18923.0,43629.0,102.0,1748.0,0.0,650.0,2249.0,54806.0,0.353701706783309,4103.0,992.0,3111.0,868,0.0071085195770922,0.0071085195770922
18880,"Crestview-Fort Walton Beach-Destin, FL",Metropolitan Statistical Area,Destin,FL,Florida,12,17325,30.3935337,-86.4957834,13702,12305.0,1397.0,1782.1,18.86,20.29,0.0,0.87,1.07,1.94,45324.0,79000.0,7.39,332000.0,7114,0.5191942782075609,1440.0,1910.0,712.0,69.9,42.3,1461.0,1504.0,1636.0,1894.0,1611.0,2088.0,1913.0,1078.0,517.0,2704.0,8434.0,2564.0,19.73,61.55,18.71,10.66,10.98,11.94,13.82,11.76,15.24,13.96,7.87,3.77,0.1208674202530383,33.58,22.92,13.849999999999998,96.13,41.59,15.28,11377.0,328.0,54.0,243.0,0.0,6.0,395.0,1299.0,0.700126066484178,895.0,160.0,736.0,97,0.0070792585024084,0.0070792585024084
48020,"Watertown-Fort Atkinson, WI",Micropolitan Statistical Area,Fort Atkinson,WI,Wisconsin,55,26675,42.9288944,-88.8370509,12443,12368.0,75.0,2198.2,14.01,21.39,0.0,0.0,1.77,1.77,29119.0,55404.0,13.05,157000.0,6613,0.5314634734388813,838.0,1274.0,570.0,61.2,40.3,1291.0,1767.0,1497.0,1586.0,1758.0,1628.0,1485.0,816.0,615.0,2872.0,7432.0,2139.0,23.08,59.73,17.19,10.38,14.2,12.03,12.75,14.13,13.08,11.93,6.56,4.94,0.1196466076596856,36.61,26.23,13.53,87.19,22.41,5.91,10747.0,162.0,19.0,146.0,0.0,0.0,357.0,1012.0,0.7537026290455123,1537.0,169.0,1368.0,85,0.0068311500442015,0.0068311500442015
21700,"Eureka-Arcata, CA",Micropolitan Statistical Area,Arcata,CA,California,6,2476,40.866517,-124.08284,18178,17231.0,947.0,1940.5,35.96,17.21,4.94,4.77,16.56,26.27,24158.0,35506.0,38.05,341000.0,9343,0.5139729343162064,1023.0,1679.0,486.0,36.2,26.4,860.0,2879.0,6645.0,1927.0,1655.0,1322.0,1741.0,803.0,346.0,1816.0,14299.0,2063.0,9.99,78.66,11.35,4.73,15.84,36.56,10.6,9.1,7.27,9.58,4.42,1.9,0.1972079020788677,57.13,52.400000000000006,47.14,92.16,48.62,18.32,12490.0,390.0,266.0,705.0,216.0,44.0,1007.0,3060.0,0.5058025611686425,3824.0,416.0,3408.0,124,0.0068214325008251,0.0068214325008251
13820,"Birmingham-Hoover, AL",Metropolitan Statistical Area,Birmingham,AL,Alabama,1,7000,33.5206824,-86.8024326,210080,212237.0,-2157.0,1438.2,24.5,21.93,2.2,0.32,2.67,5.19,25552.0,36753.0,25.19,98800.0,95109,0.4527275323686214,837.0,1105.0,386.0,44.9,36.7,24069.0,21989.0,37543.0,29745.0,23632.0,24322.0,27254.0,14179.0,7347.0,40011.0,137548.0,32521.0,19.05,65.47,15.48,11.46,10.47,17.87,14.16,11.25,11.58,12.97,6.75,3.5,0.1247286456289661,39.8,28.340000000000003,20.75,88.38,29.54,11.94,50508.0,147777.0,509.0,2277.0,44.0,188.0,2795.0,8199.0,0.5429223579445157,8226.0,1912.0,6314.0,1433,0.0068212109672505,0.0068212109672505
42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,San Luis Obispo,CA,California,6,68154,35.2827524,-120.6596156,47302,45119.0,2183.0,3549.3,32.42,15.67,3.17,7.57,7.49,18.23,34357.0,56071.0,30.4,643200.0,25235,0.5334869561540738,1575.0,2419.0,523.0,38.8,26.7,3405.0,5678.0,16893.0,5175.0,3733.0,3667.0,4190.0,2752.0,1809.0,6125.0,34913.0,6264.0,12.95,73.81,13.24,7.2,12.0,35.71,10.94,7.89,7.75,8.86,5.82,3.82,0.1840166592922746,54.91,47.71,41.96,92.92,50.0,20.55,33406.0,894.0,179.0,2508.0,21.0,117.0,1554.0,8623.0,0.5362487452366718,3828.0,434.0,3395.0,314,0.0066381971164009,0.0066381971164009
41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,New Braunfels,TX,Texas,48,50820,29.7028266,-98.1257348,90710,57740.0,32970.0,2007.4,14.09,24.96,0.25,0.11,1.76,2.12,36440.0,81131.0,5.72,242700.0,39014,0.4300959100429941,1183.0,1599.0,509.0,62.2,35.1,13560.0,11690.0,12158.0,12595.0,13026.0,9037.0,9800.0,5829.0,3015.0,22860.0,55047.0,12803.0,25.2,60.68,14.11,14.95,12.89,13.4,13.88,14.36,9.96,10.8,6.43,3.32,0.1236406303264334,41.24,26.29,16.040000000000003,90.74,37.57,13.59,48012.0,1535.0,70.0,1134.0,0.0,217.0,1182.0,27288.0,0.4840960020792973,1529.0,231.0,1298.0,600,0.0066144857237349,0.0066144857237349
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Chapel Hill,NC,North Carolina,37,11800,35.9131542,-79.05578,60998,57233.0,3765.0,2833.5,33.81,19.79,10.68,1.74,11.57,23.99,42485.0,73614.0,19.49,399700.0,30542,0.5007049411456114,1191.0,2306.0,784.0,50.3,25.8,5008.0,11531.0,17537.0,5723.0,6367.0,5496.0,4611.0,2788.0,1937.0,9851.0,44325.0,6822.0,16.15,72.67,11.18,8.21,18.9,28.75,9.38,10.44,9.01,7.56,4.57,3.18,0.161747486163073,55.86,47.65,39.71,95.99,76.92,48.18,40818.0,6503.0,155.0,7866.0,8.0,172.0,1652.0,3824.0,0.4804523996504109,1901.0,143.0,1758.0,399,0.0065411980720679,0.0065411980720679
29620,"Lansing-East Lansing, MI",Metropolitan Statistical Area,Lansing,MI,Michigan,26,46000,42.7337712,-84.5553805,116677,114297.0,2380.0,2977.4,17.74,19.58,4.3,0.77,2.49,7.56,24221.0,41066.0,21.26,94200.0,57251,0.4906793969676971,819.0,999.0,457.0,50.6,33.3,14794.0,13363.0,22923.0,18505.0,12430.0,12767.0,13216.0,6290.0,2389.0,24066.0,77715.0,14896.0,20.63,66.61,12.77,12.68,11.45,19.65,15.86,10.65,10.94,11.33,5.39,2.05,0.1324172506190738,43.78,31.1,23.15,90.13,28.51,9.64,63428.0,26036.0,523.0,5167.0,13.0,204.0,7231.0,14557.0,0.3636917258322064,4437.0,1432.0,3005.0,757,0.0064879967774282,0.0064879967774282
20100,"Dover, DE",Metropolitan Statistical Area,Dover,DE,Delaware,10,21200,39.158168,-75.5243682,37523,36047.0,1476.0,1585.5,24.24,21.87,1.71,0.69,5.44,7.84,25130.0,47669.0,24.36,175300.0,16320,0.4349332409455534,1038.0,1446.0,386.0,48.3,30.7,4404.0,6069.0,7975.0,4429.0,3350.0,4551.0,2768.0,2494.0,1483.0,8120.0,23990.0,5413.0,21.64,63.93,14.43,11.74,16.17,21.25,11.8,8.93,12.13,7.38,6.65,3.95,0.1331183398709957,49.16,37.42,27.520000000000003,87.66,26.26,11.29,14761.0,16796.0,256.0,978.0,10.0,264.0,1560.0,2898.0,0.3635664580532674,4887.0,856.0,4031.0,243,0.0064760280361378,0.0064760280361378
24340,"Grand Rapids-Kentwood, MI",Metropolitan Statistical Area,Grand Rapids,MI,Michigan,26,34000,42.9632405,-85.6678639,201004,188040.0,12964.0,4491.1,19.35,19.97,3.5,0.91,3.89,8.3,26399.0,51817.0,22.37,168300.0,102217,0.5085321685140595,925.0,1124.0,441.0,55.4,31.4,24967.0,25255.0,44016.0,31846.0,18303.0,20035.0,18567.0,11067.0,6948.0,43764.0,131367.0,25873.0,21.77,65.36,12.87,12.42,12.56,21.9,15.84,9.11,9.97,9.24,5.51,3.46,0.1352500804315198,46.88,34.46,25.11,87.71,36.43,11.28,114384.0,36524.0,570.0,4502.0,48.0,355.0,10938.0,33683.0,0.3884027649476222,2666.0,713.0,1953.0,1298,0.0064575829336729,0.0064575829336729
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Metropolitan Statistical Area,Myrtle Beach,SC,South Carolina,45,49075,33.6956461,-78.8900409,32700,27109.0,5591.0,1387.9,15.58,17.49,1.14,0.85,4.12,6.109999999999999,31219.0,43200.0,21.63,216100.0,14630,0.4474006116207951,913.0,1370.0,486.0,56.5,45.2,3955.0,3134.0,3495.0,4049.0,3860.0,4886.0,4810.0,3054.0,1457.0,6608.0,19072.0,7020.0,20.21,58.32,21.47,12.09,9.58,10.69,12.38,11.8,14.94,14.71,9.34,4.46,0.1191473446101326,32.36,20.27,12.15,88.36,28.75,9.7,22248.0,4738.0,42.0,708.0,0.0,165.0,519.0,4280.0,0.5017571187028604,10096.0,1380.0,8716.0,207,0.0063302752293577,0.0063302752293577
23540,"Gainesville, FL",Metropolitan Statistical Area,Gainesville,FL,Florida,12,25175,29.6519684,-82.3249846,133990,124354.0,9636.0,2124.5,31.38,18.09,4.99,4.06,8.68,17.73,23700.0,39201.0,26.08,187200.0,63310,0.4724979476080304,953.0,1314.0,464.0,38.9,27.0,10497.0,21435.0,44545.0,16610.0,11362.0,10509.0,9030.0,5912.0,4090.0,19499.0,99691.0,14800.0,14.55,74.4,11.05,7.83,16.0,33.25,12.4,8.48,7.84,6.74,4.41,3.05,0.1783759282825147,57.08,49.25,42.53,92.86,46.14,21.56,73676.0,29312.0,216.0,7765.0,1169.0,1127.0,3056.0,17669.0,0.3716178040556167,3953.0,771.0,3181.0,842,0.0062840510485857,0.0062840510485857
37060,"Oxford, MS",Micropolitan Statistical Area,Oxford,MS,Mississippi,28,54840,34.3663773,-89.5187664,26962,18916.0,8046.0,1013.0,30.04,15.91,0.75,1.94,1.99,4.68,28427.0,44283.0,30.2,248200.0,13413,0.4974779319041614,959.0,1493.0,499.0,46.3,28.0,3008.0,2413.0,8793.0,3654.0,2755.0,1967.0,2256.0,1171.0,945.0,4766.0,19045.0,3151.0,17.68,70.64,11.69,11.16,8.95,32.61,13.55,10.22,7.3,8.37,4.34,3.5,0.1710294496023029,52.72,41.56,35.04,93.81,56.34,25.89,18564.0,6571.0,57.0,921.0,0.0,37.0,250.0,562.0,0.5351387357421146,2266.0,156.0,2110.0,169,0.0062680810028929,0.0062680810028929
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan Statistical Area,Miami,FL,Florida,12,45000,25.7741728,-80.19362,467968,399457.0,68511.0,13000.4,13.77,28.31,7.87,0.52,4.8,13.19,30934.0,42966.0,20.33,358500.0,248592,0.5312158096280087,1183.0,1973.0,621.0,29.6,40.7,48966.0,38124.0,61019.0,80500.0,66396.0,63396.0,48020.0,38167.0,23380.0,79910.0,305299.0,82759.0,17.08,65.24,17.68,10.46,8.15,13.04,17.2,14.19,13.55,10.26,8.16,5.0,0.1223367146964419,31.65,21.19,14.57,78.16,31.35,12.19,62302.0,63396.0,231.0,4846.0,67.0,877.0,2472.0,333777.0,0.5449366629128894,3305.0,556.0,2750.0,2840,0.0060687910284463,0.0060687910284463
15380,"Buffalo-Cheektowaga, NY",Metropolitan Statistical Area,Buffalo,NY,New York,36,11000,42.8867166,-78.8783922,255300,261310.0,-6010.0,6322.8,15.71,20.42,9.12,1.02,5.98,16.119999999999997,25621.0,40843.0,28.76,117500.0,114902,0.4500665883274579,776.0,989.0,382.0,40.7,32.7,30860.0,37093.0,47887.0,38982.0,26779.0,27787.0,25859.0,12852.0,7201.0,59485.0,164289.0,31526.0,23.3,64.35,12.35,12.09,14.53,18.76,15.27,10.49,10.88,10.13,5.03,2.82,0.1306530736591039,45.38,33.29,22.079999999999995,85.7,28.71,11.78,104008.0,90557.0,1080.0,17798.0,69.0,116.0,6337.0,35335.0,0.3164365972409328,4099.0,1018.0,3081.0,1524,0.0059694477085781,0.0059694477085781
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Metropolitan Statistical Area,North Myrtle Beach,SC,South Carolina,45,51280,33.8278405,-78.6800323,16200,13752.0,2448.0,756.8,13.44,21.53,0.26,0.26,1.2,1.72,41171.0,60982.0,9.7,266200.0,6927,0.4275925925925926,1110.0,1524.0,499.0,76.3,58.3,1084.0,702.0,1196.0,1580.0,1431.0,2680.0,4162.0,2577.0,788.0,1728.0,8783.0,5689.0,10.67,54.22,35.12,6.69,4.33,7.38,9.75,8.83,16.54,25.69,15.91,4.86,0.1501112094253646,18.4,11.71,7.729999999999999,91.16,34.41,12.46,14109.0,235.0,103.0,476.0,0.0,0.0,174.0,1103.0,0.7643627445376524,6378.0,576.0,5802.0,96,0.0059259259259259,0.0059259259259259
14580,"Bozeman, MT",Micropolitan Statistical Area,Bozeman,MT,Montana,30,8950,45.6794293,-111.044047,46746,37280.0,9466.0,2297.8,32.76,14.37,0.65,4.77,9.08,14.5,32865.0,55569.0,17.79,365600.0,28717,0.6143199418132033,1078.0,1741.0,529.0,43.1,27.8,3686.0,6662.0,15332.0,6641.0,4252.0,3771.0,3418.0,1917.0,1067.0,6949.0,35476.0,4321.0,14.87,75.89,9.24,7.89,14.25,32.8,14.21,9.1,8.07,7.31,4.1,2.28,0.1765978076562053,54.94,47.05,40.07,97.88,58.72,22.99,41884.0,342.0,341.0,1036.0,7.0,9.0,1371.0,1756.0,0.8056651436396276,1660.0,305.0,1354.0,277,0.0059256406965301,0.0059256406965301
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan Statistical Area,Boca Raton,FL,Florida,12,7300,26.3586885,-80.0830984,99795,84392.0,15403.0,3420.1,19.95,21.46,0.66,0.85,1.99,3.5,59433.0,88828.0,11.23,504900.0,45747,0.4584097399669322,1760.0,2469.0,977.0,71.2,47.6,8429.0,13792.0,10754.0,9529.0,10203.0,14781.0,13650.0,10147.0,8510.0,17819.0,56512.0,25464.0,17.86,56.63,25.52,8.45,13.82,10.78,9.55,10.22,14.81,13.68,10.17,8.53,0.1156650193762596,33.05,24.6,15.189999999999998,95.6,56.13,23.3,73578.0,4316.0,79.0,2807.0,30.0,939.0,1558.0,14161.0,0.5941087605408101,2168.0,203.0,1965.0,578,0.0057918733403477,0.0057918733403477
